Unnamed: 0,time,heading
24460,489.2,54.56654071882296
24461,489.22,54.97068436704131
24462,489.24,55.40634515892391
24463,489.26,55.86595357658396
24464,489.28,56.28506055654687
24465,489.3,56.73824001244445
24466,489.32,57.2139231179349
24467,489.34,57.699160084238805
24468,489.36,58.18893294575629
24469,489.38,58.66712174306464
24470,489.4,59.16155261393087
24471,489.42,59.60644368045429
24472,489.44,60.0560931703173
24473,489.46,60.46367983917021
24474,489.48,60.84344817904405
24475,489.5,61.21610068894231
24476,489.52,61.52559518934101
24477,489.54,61.78268525090235
24478,489.56,61.97532098910913
24479,489.58,62.151617014983465
24480,489.6,62.27959239393591
24481,489.62,62.34472549953295
24482,489.64,62.39080960416024
24483,489.66,62.38953492375328
24484,489.68,62.34399124065489
24485,489.7,62.25748758091464
24486,489.72,62.13489447728402
24487,489.74,61.98639742983733
24488,489.76,61.8221918559052
24489,489.78,61.62620967626342
24490,489.8,61.42409497043447
24491,489.82,61.25693697000128
24492,489.84,61.0649086082892
24493,489.86,60.86759232468727
24494,489.88,60.65972494317752
24495,489.9,60.437921734209
24496,489.92,60.26111441613668
24497,489.94,60.08074979021489
24498,489.96,59.91746033936671
24499,489.98,59.771450928828834
24500,490.0,59.67557155784564
24501,490.02,59.62530078531291
24502,490.04,59.60454782000402
24503,490.06,59.60355548275958
24504,490.08,59.61748690605136
24505,490.1,59.68835836692108
24506,490.12,59.82037064652638
24507,490.14,59.98870594536911
24508,490.16,60.20419789813604
24509,490.18,60.46562087397985
24510,490.2,60.72841547127702
24511,490.22,61.05330858851031
24512,490.24,61.36561405473128
24513,490.26,61.73350233325008
24514,490.28,62.07614238571643
24515,490.3,62.451251620063296
24516,490.32,62.79451648322777
24517,490.34,63.11952073405991
24518,490.36,63.40186707448207
24519,490.38,63.68569060681101
24520,490.4,63.9062509957369
24521,490.42,64.09306738079621
24522,490.44,64.2052885632044
24523,490.46,64.2941457391557
24524,490.48,64.29995678167559
24525,490.5,64.226715220288
24526,490.52,64.09246006101488
24527,490.54,63.93379441326808
24528,490.56,63.68581440861136
24529,490.58,63.40486792575509
24530,490.6,63.10023182046658
24531,490.62,62.70412997031578
24532,490.64,62.29525672122065
24533,490.66,61.82076603428998
24534,490.68,61.354377007186976
24535,490.7,60.84631606585325
24536,490.72,60.33888027998818
24537,490.74,59.829676518871736
24538,490.76,59.32604062321136
24539,490.78,58.80979655252074
24540,490.8,58.26465718709508
24541,490.82,57.76126075872104
24542,490.84,57.27333229378412
24543,490.86,56.81098863098124
24544,490.88,56.346032692392505
24545,490.9,55.92547190814964
24546,490.92,55.58509980310827
24547,490.94,55.256339043915546
24548,490.96,54.96156416557845
24549,490.98,54.73374423778551
24550,491.0,54.58569958367587
24551,491.02,54.46743725288156
24552,491.04,54.40147065512698
24553,491.06,54.39816235595338
24554,491.08,54.44443259014237
24555,491.1,54.5189230685735
24556,491.12,54.62811986872592
24557,491.14,54.791506765041056
24558,491.16,55.02168359210433
24559,491.18,55.26980316174506
24560,491.2,55.49122701104377
24561,491.22,55.72602186680952
24562,491.24,55.93660448256112
24563,491.26,56.16511786191936
24564,491.28,56.408799936229926
24565,491.3,56.69545317171541
24566,491.32,56.99989463803266
24567,491.34,57.32585392648782
24568,491.36,57.65631543444087
24569,491.38,57.95964500418584
24570,491.4,58.23866012239596
24571,491.42,58.53000216162085
24572,491.44,58.7983463118628
24573,491.46,59.06215645378136
24574,491.48,59.32994262514232
24575,491.5,59.57355918920291
24576,491.52,59.79508186666244
24577,491.54,59.93221075429204
24578,491.56,60.05954223526498
24579,491.58,60.19880052621424
24580,491.6,60.286755639999726
24581,491.62,60.40082865237496
24582,491.64,60.47206057341473
24583,491.66,60.53631257850864
24584,491.68,60.60155754338186
24585,491.7,60.69716942269423
24586,491.72,60.75504726181647
24587,491.74,60.83603870548305
24588,491.76,60.91593266234862
24589,491.78,60.968689592898336
24590,491.8,60.9805501879664
24591,491.82,60.99977591899939
24592,491.84,61.01932775028072
24593,491.86,61.03652777990136
24594,491.88,61.07467791851101
24595,491.9,61.12061370372229
24596,491.92,61.20285308486278
24597,491.94,61.33001917603976
24598,491.96,61.43912568541669
24599,491.98,61.536431592199385
24600,492.0,61.64805580730149
24601,492.02,61.76714329574504
24602,492.04,61.88693481176347
24603,492.06,61.99305339911662
24604,492.08,62.09925731426205
24605,492.1,62.205439521957246
24606,492.12,62.300032969834255
24607,492.14,62.35520099133908
24608,492.16,62.412463647370174
24609,492.18,62.48316957500201
24610,492.2,62.51777256046139
24611,492.22,62.521647136399416
24612,492.24,62.539429706691806
24613,492.26,62.53337834997345
24614,492.28,62.50679689960829
24615,492.3,62.46567018411376
24616,492.32,62.434465400150245
24617,492.34,62.3849533118137
24618,492.36,62.337134611280014
24619,492.38,62.30748642929444
24620,492.4,62.2705930357392
24621,492.42,62.22399507090817
24622,492.44,62.21347988056133
24623,492.46,62.18394117668156
24624,492.48,62.12069235086127
24625,492.5,62.08686145613501
24626,492.52,62.0689249875895
24627,492.54,62.05834563592185
24628,492.56,62.03308458780744
24629,492.58,62.028882931931946
24630,492.6,62.02610741131655
24631,492.62,62.00016553178802
24632,492.64,62.00837153717136
24633,492.66,62.00319458045543
24634,492.68,62.00628829318436
24635,492.7,62.004643844871424
24636,492.72,62.0010424668394
24637,492.74,62.00217129043792
24638,492.76,61.9900742180371
24639,492.78,61.957184451966455
24640,492.8,61.93286089977056
24641,492.82,61.92822441080416
24642,492.84,61.93617242093115
24643,492.86,61.94407598302363
24644,492.88,61.93387071244087
24645,492.9,61.94069610799462
24646,492.92,61.95021228830793
24647,492.94,61.95218065164404
24648,492.96,61.98235563849114
24649,492.98,61.994734314714144
24650,493.0,62.03852727493969
24651,493.02,62.069764868332
24652,493.04,62.0937238450875
24653,493.06,62.10991385928428
24654,493.08,62.15711042603354
24655,493.1,62.18323273036672
24656,493.12,62.20897638624633
24657,493.14,62.23056876387989
24658,493.16,62.24361082493173
24659,493.18,62.25282325619
24660,493.2,62.26994881392958
24661,493.22,62.28540676532528
24662,493.24,62.30679963438683
24663,493.26,62.34131644885872
24664,493.28,62.37234049581099
24665,493.3,62.40176125750981
24666,493.32,62.41390824024766
24667,493.34,62.43141454421608
24668,493.36,62.45859333680665
24669,493.38,62.47533636869114
24670,493.4,62.47947558765628
24671,493.42,62.46652419026037
24672,493.44,62.464797987892304
24673,493.46,62.46012547405654
24674,493.48,62.438509442917415
24675,493.5,62.38581296306395
24676,493.52,62.34206608923661
24677,493.54,62.30434798490756
24678,493.56,62.246721497673846
24679,493.58,62.21269356505375
24680,493.6,62.16990185441215
24681,493.62,62.14715766498792
24682,493.64,62.129955768658185
24683,493.66,62.13040794482924
24684,493.68,62.11126318366621
24685,493.7,62.11599959884624
24686,493.72,62.10704357441029
24687,493.74,62.13522969926875
24688,493.76,62.14566164374769
24689,493.78,62.19258551164266
24690,493.8,62.253321083658165
24691,493.82,62.32602867929847
24692,493.84,62.41352453616101
24693,493.86,62.48909136230531
24694,493.88,62.58131747875727
24695,493.9,62.64032209012228
24696,493.92,62.73803026322747
24697,493.94,62.83595951023264
24698,493.96,62.93781852051954
24699,493.98,63.03453572861161
24700,494.0,63.15108452939796
24701,494.02,63.258513627010736
24702,494.04,63.37530241499327
24703,494.06,63.47282467288834
24704,494.08,63.55754037845296
24705,494.1,63.65128728789841
24706,494.12,63.76012921923637
24707,494.14,63.85277108116366
24708,494.16,63.92350606580043
24709,494.18,63.99685302704477
24710,494.2,64.04788612161555
24711,494.22,64.13253542972336
24712,494.24,64.19912368200494
24713,494.26,64.24487207498674
24714,494.28,64.31502711757086
24715,494.3,64.37999048768248
24716,494.32,64.42110163406011
24717,494.34,64.46621951847818
24718,494.36,64.5046985423382
24719,494.38,64.51739736577167
24720,494.4,64.51733887746995
24721,494.42,64.53506793849148
24722,494.44,64.55130359780824
24723,494.46,64.54569357564341
24724,494.48,64.55993450779438
24725,494.5,64.57977508464518
24726,494.52,64.59668372529146
24727,494.54,64.6293332591442
24728,494.56,64.68495318422075
24729,494.58,64.70065997096481
24730,494.6,64.74163462633874
24731,494.62,64.81230139616468
24732,494.64,64.90015043469607
24733,494.66,64.98597714210698
24734,494.68,65.06664020520911
24735,494.7,65.14696522484422
24736,494.72,65.21915360639078
24737,494.74,65.2664283845617
24738,494.76,65.31592043573683
24739,494.78,65.36677850318327
24740,494.8,65.45042151716343
24741,494.82,65.54276171716681
24742,494.84,65.61821431019052
24743,494.86,65.72769271800333
24744,494.88,65.8440542446914
24745,494.9,65.94618376995388
24746,494.92,66.06658448884033
24747,494.94,66.20056027035471
24748,494.96,66.32852909400337
24749,494.98,66.43560135756287
24750,495.0,66.54000060096959
24751,495.02,66.64110359773746
24752,495.04,66.75671280141687
24753,495.06,66.85940261489125
24754,495.08,66.9640329510223
24755,495.1,67.03272493389731
24756,495.12,67.09482508865918
24757,495.14,67.16221722530136
24758,495.16,67.24038476312131
24759,495.18,67.28925319817195
24760,495.2,67.3285187363484
24761,495.22,67.37137728701657
24762,495.24,67.41194483694416
24763,495.26,67.46737885249448
24764,495.28,67.52717375714963
24765,495.3,67.57495775341415
24766,495.32,67.61764456950057
24767,495.34,67.63862285978556
24768,495.36,67.66327928378043
24769,495.38,67.65857932895436
24770,495.4,67.6681216546491
24771,495.42,67.67616887219049
24772,495.44,67.66294759664446
24773,495.46,67.64910333337647
24774,495.48,67.62870642216728
24775,495.5,67.59452012397423
24776,495.52,67.5683574414339
24777,495.54,67.52155454620812
24778,495.56,67.47564954985936
24779,495.58,67.42325472208728
24780,495.6,67.37497977075205
24781,495.62,67.32218738093832
24782,495.64,67.26088054137566
24783,495.66,67.22633149317214
24784,495.68,67.13321753939792
24785,495.7,67.05689092087455
24786,495.72,67.02822841368473
24787,495.74,66.99527820321339
24788,495.76,66.9228538741622
24789,495.78,66.86561872305016
24790,495.8,66.86130033431245
24791,495.82,66.83775011067695
24792,495.84,66.82181162073154
24793,495.86,66.7971174389839
24794,495.88,66.80862465841734
24795,495.9,66.82949431519607
24796,495.92,66.83747076269076
24797,495.94,66.85102603558185
24798,495.96,66.8961962771051
24799,495.98,66.9388067351244
24800,496.0,66.96485589896437
24801,496.02,67.00510480051153
24802,496.04,67.08737131756502
24803,496.06,67.18575234578718
24804,496.08,67.25940653490738
24805,496.1,67.36305440617984
24806,496.12,67.48525096174208
24807,496.14,67.62749172602993
24808,496.16,67.74462620439145
24809,496.18,67.84361968134313
24810,496.2,67.98938956567117
24811,496.22,68.12080849756664
24812,496.24,68.23656473567989
24813,496.26,68.3544167326889
24814,496.28,68.47792970251668
24815,496.3,68.61413547454359
24816,496.32,68.71890123012335
24817,496.34,68.83274505738508
24818,496.36,68.95062168845274
24819,496.38,69.05842322137742
24820,496.4,69.15661781087479
24821,496.42,69.23785498676119
24822,496.44,69.33720019406788
24823,496.46,69.41372295083174
24824,496.48,69.4550703108553
24825,496.5,69.52423951054035
24826,496.52,69.57130834204457
24827,496.54,69.6278923538123
24828,496.56,69.67468181928098
24829,496.58,69.70629826008513
24830,496.6,69.75569565138143
24831,496.62,69.79976057769605
24832,496.64,69.84045363186942
24833,496.66,69.87432228945539
24834,496.68,69.91494587387457
24835,496.7,69.97367311905934
24836,496.72,70.0270662633431
24837,496.74,70.08102707236412
24838,496.76,70.1391180406244
24839,496.78,70.23043599418261
24840,496.8,70.32131277551888
24841,496.82,70.41676708806291
24842,496.84,70.49407257893337
24843,496.86,70.56244596544478
24844,496.88,70.61171823821478
24845,496.9,70.66165570233476
24846,496.92,70.72678939953421
24847,496.94,70.791394162234
24848,496.96,70.85756278098687
24849,496.98,70.92521754506821
24850,497.0,70.9984974244278
24851,497.02,71.06982629860273
24852,497.04,71.11334829900464
24853,497.06,71.14632496283146
24854,497.08,71.16776261012619
24855,497.1,71.19724053944978
24856,497.12,71.20507202926642
24857,497.14,71.19043521116
24858,497.16,71.14738283753994
24859,497.18,71.07306240472013
24860,497.2,71.0207922647597
24861,497.22,70.93125061277732
24862,497.24,70.83440928595762
24863,497.26,70.70799527911679
24864,497.28,70.59734354386093
24865,497.3,70.47113789813356
24866,497.32,70.31501192489915
24867,497.34,70.15010705836487
24868,497.36,70.01853895068457
24869,497.38,69.87692939952368
24870,497.4,69.69928001877418
24871,497.42,69.55956364064596
24872,497.44,69.42087121570934
24873,497.46,69.27457850837233
24874,497.48,69.14801553960513
24875,497.5,69.03773979603027
24876,497.52,68.9416605952879
24877,497.54,68.85094043329177
24878,497.56,68.75239030302102
24879,497.58,68.68623351438767
24880,497.6,68.65284658514882
24881,497.62,68.6223409582629
24882,497.64,68.59342971423223
24883,497.66,68.63902738569779
24884,497.68,68.671299225873
24885,497.7,68.71110435151087
24886,497.72,68.76988820421337
24887,497.74,68.83764658890499
24888,497.76,68.94114350348892
24889,497.78,69.06572562107642
24890,497.8,69.15959863190074
24891,497.82,69.23973703451666
24892,497.84,69.34578816696977
24893,497.86,69.43607883591997
24894,497.88,69.53511732384833
24895,497.9,69.61345597469209
24896,497.92,69.69400909743023
24897,497.94,69.77553760579363
24898,497.96,69.84590060780276
24899,497.98,69.8987479871822
24900,498.0,69.92169129608506
24901,498.02,69.96010509530676
24902,498.04,69.99773344227125
24903,498.06,70.0146812740912
24904,498.08,70.04134146134405
24905,498.1,70.05520443716121
24906,498.12,70.11508120354225
24907,498.14,70.15816851240044
24908,498.16,70.17230291415015
24909,498.18,70.16958655987821
24910,498.2,70.12477895672878
24911,498.22,70.0214767306492
24912,498.24,69.90484723056018
24913,498.26,69.78772334662858
24914,498.28,69.6743250650176
24915,498.3,69.54961030810641
24916,498.32,69.38783691325904
24917,498.34,69.3042327860083
24918,498.36,69.1850375895336
24919,498.38,69.06443225007817
24920,498.4,68.9497278844938
24921,498.42,68.8625003629433
24922,498.44,68.8049642415248
24923,498.46,68.74873818296068
24924,498.48,68.75090888182932
24925,498.5,68.8113149510228
24926,498.52,68.86197363945566
24927,498.54,68.9250928114247
24928,498.56,69.01489713266824
24929,498.58,69.13569282556092
24930,498.6,69.28597834776087
24931,498.62,69.45767604752442
24932,498.64,69.64900885148921
24933,498.66,69.85132690199839
24934,498.68,70.1073374374436
24935,498.7,70.36648907541372
24936,498.72,70.62595948397902
24937,498.74,70.91514128354424
24938,498.76,71.20678364337665
24939,498.78,71.50410374655975
24940,498.8,71.74790149758854
24941,498.82,72.03609656392268
24942,498.84,72.25415480982673
24943,498.86,72.47443323704974
24944,498.88,72.67472475343317
24945,498.9,72.84156486718287
24946,498.92,72.9943789139239
24947,498.94,73.15988851748777
24948,498.96,73.28174712700353
24949,498.98,73.38341577982442
24950,499.0,73.46333831331633
24951,499.02,73.5429327724441
24952,499.04,73.56995941195703
24953,499.06,73.6017986747636
24954,499.08,73.62199100911423
24955,499.1,73.63726112767675
24956,499.12,73.64747433145754
24957,499.14,73.66823303184113
24958,499.16,73.69916366549282
24959,499.18,73.72355463231466
24960,499.2,73.72241515933294
24961,499.22,73.76236683257504
24962,499.24,73.82456656346324
24963,499.26,73.87554446002535
24964,499.28,73.95350546458478
24965,499.3,74.0471671742475
24966,499.32,74.16117577154763
24967,499.34,74.2692406745285
24968,499.36,74.3821513183912
24969,499.38,74.52303261741255
24970,499.4,74.71401333908094
24971,499.42,74.88912478692188
24972,499.44,75.1075553474937
24973,499.46,75.29674921580417
24974,499.48,75.5106121516262
24975,499.5,75.74099207258996
24976,499.52,75.9633739726578
24977,499.54,76.17219346991281
24978,499.56,76.3980547778462
24979,499.58,76.61766665296966
24980,499.6,76.80851040086668
24981,499.62,76.9771680740916
24982,499.64,77.13995792426826
24983,499.66,77.28035704962483
24984,499.68,77.4034515101124
24985,499.7,77.48613229324586
24986,499.72,77.57460299255017
24987,499.74,77.67228250230687
24988,499.76,77.71446583625351
24989,499.78,77.75165450285812
24990,499.8,77.75325790991074
24991,499.82,77.73352972873829
24992,499.84,77.71313351027965
24993,499.86,77.65784190184463
24994,499.88,77.61869918872972
24995,499.9,77.57224988738126
24996,499.92,77.53554813347192
24997,499.94,77.47498491985297
24998,499.96,77.389527250325
24999,499.98,77.308111532713
25000,500.0,77.2379268183919
25001,500.02,77.17155510175388
25002,500.04,77.11546843021512
25003,500.06,77.11518557499075
25004,500.08,77.1296921634089
25005,500.1,77.13555914075474
25006,500.12,77.18258527156628
25007,500.14,77.24909538501787
25008,500.16,77.32668398813931
25009,500.18,77.42518969867832
25010,500.2,77.54503860379249
25011,500.22,77.69944218133452
25012,500.24,77.91492705460234
25013,500.26,78.0991971426803
25014,500.28,78.25012664818941
25015,500.3,78.40858202137716
25016,500.32,78.5748737771562
25017,500.34,78.72186196409028
25018,500.36,78.83640973889521
25019,500.38,78.96560240076033
25020,500.4,79.0822903525882
25021,500.42,79.16377803452032
25022,500.44,79.24293345051156
25023,500.46,79.30467269321888
25024,500.48,79.35980276787616
25025,500.5,79.37973992700127
25026,500.52,79.41485748395918
25027,500.54,79.43078435215793
25028,500.56,79.4403798840756
25029,500.58,79.4345080601626
25030,500.6,79.39770682107405
25031,500.62,79.3681181186079
25032,500.64,79.34648345451417
25033,500.66,79.31568732677897
25034,500.68,79.30359465911718
25035,500.7,79.30276801057363
25036,500.72,79.32150513954507
25037,500.74,79.33227993796477
25038,500.76,79.342076417377
25039,500.78,79.34705024193418
25040,500.8,79.38336257210929
25041,500.82,79.42635677494609
25042,500.84,79.46990462568135
25043,500.86,79.50990109896172
25044,500.88,79.59031124331037
25045,500.9,79.66538048233338
25046,500.92,79.7117966474319
25047,500.94,79.80332483556873
25048,500.96,79.89300728525896
25049,500.98,79.97739166235242
25050,501.0,80.0708175213731
25051,501.02,80.13249525499062
25052,501.04,80.18068958019118
25053,501.06,80.2432524412697
25054,501.08,80.28311286461104
25055,501.1,80.2821896183495
25056,501.12,80.3110456434912
25057,501.14,80.32692521695364
25058,501.16,80.32801701086517
25059,501.18,80.32454803105433
25060,501.2,80.27828118468167
25061,501.22,80.26301687294132
25062,501.24,80.24506927342873
25063,501.26,80.20034061479478
25064,501.28,80.16886219125733
25065,501.3,80.12434776900238
25066,501.32,80.08616369544679
25067,501.34,80.05025811493607
25068,501.36,80.03051367157488
25069,501.38,80.02332826346162
25070,501.4,80.01479596785832
25071,501.42,80.01321700445044
25072,501.44,80.00608593696612
25073,501.46,80.05335321324657
25074,501.48,80.09285375355883
25075,501.5,80.13695365606999
25076,501.52,80.20189168467392
25077,501.54,80.29558067294855
25078,501.56,80.39794555335008
25079,501.58,80.49773150462075
25080,501.6,80.62362974395934
25081,501.62,80.78189524236187
25082,501.64,80.90750284736748
25083,501.66,81.00453547941859
25084,501.68,81.12470029215503
25085,501.7,81.23707553961434
25086,501.72,81.33925942244015
25087,501.74,81.44387160649704
25088,501.76,81.55056712856094
25089,501.78,81.65415767522659
25090,501.8,81.74637439590217
25091,501.82,81.83191302177963
25092,501.84,81.93711260385028
25093,501.86,82.01313851412966
25094,501.88,82.05055277697133
25095,501.9,82.09130314545911
25096,501.92,82.11886337190899
25097,501.94,82.14973795318481
25098,501.96,82.16526910460684
25099,501.98,82.16424149279966
25100,502.0,82.1573287471085
25101,502.02,82.1660130134266
25102,502.04,82.1414788752499
25103,502.06,82.13426336093023
25104,502.08,82.14250549699129
25105,502.1,82.1467870941026
25106,502.12,82.14261551153561
25107,502.14,82.13366099791817
25108,502.16,82.13307137973052
25109,502.18,82.12608506154753
25110,502.2,82.13821862634373
25111,502.22,82.14038647429912
25112,502.24,82.16662797073103
25113,502.26,82.15965593812558
25114,502.28,82.16071315374269
25115,502.3,82.15735814137858
25116,502.32,82.16692273827384
25117,502.34,82.15597661487834
25118,502.36,82.14518995221886
25119,502.38,82.14332507182766
25120,502.4,82.09535382902827
25121,502.42,82.03569717891864
25122,502.44,82.000406444665
25123,502.46,81.91678567025296
25124,502.48,81.85143739893046
25125,502.5,81.77845496125246
25126,502.52,81.7088902804699
25127,502.54,81.64781945957073
25128,502.56,81.5681094215798
25129,502.58,81.5052548619687
25130,502.6,81.45941634285113
25131,502.62,81.38446291869465
25132,502.64,81.3399961408361
25133,502.66,81.31390492158131
25134,502.68,81.28226656451885
25135,502.7,81.28001578900943
25136,502.72,81.29301267985552
25137,502.74,81.31478042365931
25138,502.76,81.30123745083236
25139,502.78,81.3190822951222
25140,502.8,81.3573264260598
25141,502.82,81.40725738511178
25142,502.84,81.47938328159172
25143,502.86,81.55829435413307
25144,502.88,81.62715270400112
25145,502.9,81.72542475383642
25146,502.92,81.82703356201124
25147,502.94,81.9179330243627
25148,502.96,82.02120597393495
25149,502.98,82.10635501297861
25150,503.0,82.20409084421574
25151,503.02,82.2693076903453
25152,503.04,82.35963153907956
25153,503.06,82.4188086016929
25154,503.08,82.44503833025256
25155,503.1,82.51827435197744
25156,503.12,82.5506013347593
25157,503.14,82.58857964537496
25158,503.16,82.60857344765284
25159,503.18,82.59976920594079
25160,503.2,82.5770454620757
25161,503.22,82.5589861340235
25162,503.24,82.51067948626184
25163,503.26,82.47362045432425
25164,503.28,82.4135242759585
25165,503.3,82.38408617157843
25166,503.32,82.37022328188174
25167,503.34,82.32615159346237
25168,503.36,82.27844236415964
25169,503.38,82.25799914850505
25170,503.4,82.24797965526227
25171,503.42,82.2125082587014
25172,503.44,82.214739695037
25173,503.46,82.17733877108681
25174,503.48,82.16071087620716
25175,503.5,82.12483818889831
25176,503.52,82.11079208721253
25177,503.54,82.1057177006264
25178,503.56,82.09352367177488
25179,503.58,82.10075916633879
25180,503.6,82.09831114989748
25181,503.62,82.08542191029079
25182,503.64,82.0829088590442
25183,503.66,82.09311744493637
25184,503.68,82.09484363411092
25185,503.7,82.11998696184942
25186,503.72,82.14025301377745
25187,503.74,82.1712698166976
25188,503.76,82.18439089083947
25189,503.78,82.18315495779201
25190,503.8,82.18069572225122
25191,503.82,82.18687462800048
25192,503.84,82.18624996250709
25193,503.86,82.21702628882097
25194,503.88,82.22384660465204
25195,503.9,82.22838795325342
25196,503.92,82.23012077786444
25197,503.94,82.25694233923814
25198,503.96,82.2529061367593
25199,503.98,82.25304750680174
25200,504.0,82.26170401944604
25201,504.02,82.2521015959467
25202,504.04,82.24611182674832
25203,504.06,82.22374541940052
25204,504.08,82.1950738582175
25205,504.1,82.19817997722757
25206,504.12,82.197355526156
25207,504.14,82.1882522405004
25208,504.16,82.18136803797772
25209,504.18,82.15298988081302
25210,504.2,82.14176263443643
25211,504.22,82.14356487493494
25212,504.24,82.09414289138572
25213,504.26,82.05734649489868
25214,504.28,82.03442226965316
25215,504.3,82.00262383040864
25216,504.32,81.9341095812782
25217,504.34,81.86220860157714
25218,504.36,81.81562004496163
25219,504.38,81.76149382044953
25220,504.4,81.6901815697734
25221,504.42,81.64318100152606
25222,504.44,81.6133728003147
25223,504.46,81.56617474089728
25224,504.48,81.54066408129688
25225,504.5,81.48771116611574
25226,504.52,81.43815606325519
25227,504.54,81.41753481890977
25228,504.56,81.3757884532074
25229,504.58,81.36243642700173
25230,504.6,81.34551171451868
25231,504.62,81.32015589660924
25232,504.64,81.29606149419813
25233,504.66,81.28151394548158
25234,504.68,81.2692319591642
25235,504.7,81.27848642390855
25236,504.72,81.29646315241762
25237,504.74,81.30520073857538
25238,504.76,81.32046525061068
25239,504.78,81.35641122566084
25240,504.8,81.37996904787704
25241,504.82,81.40951306628301
25242,504.84,81.424070314134
25243,504.86,81.4663605595279
25244,504.88,81.49384023758286
25245,504.9,81.54076048131863
25246,504.92,81.5340093737597
25247,504.94,81.54675083672576
25248,504.96,81.5443602626559
25249,504.98,81.57705218289425
25250,505.0,81.59078065090712
25251,505.02,81.59807903791977
25252,505.04,81.59524199828802
25253,505.06,81.58799820770874
25254,505.08,81.58524263263695
25255,505.1,81.54708498433178
25256,505.12,81.5153155721572
25257,505.14,81.47397819799916
25258,505.16,81.4527180299283
25259,505.18,81.43886666569833
25260,505.2,81.42674252770944
25261,505.22,81.39408949682037
25262,505.24,81.37670893615402
25263,505.26,81.35837475165364
25264,505.28,81.35470644649787
25265,505.3,81.3388473845161
25266,505.32,81.34510516936798
25267,505.34,81.35937039288281
25268,505.36,81.36151377492862
25269,505.38,81.36851836700234
25270,505.4,81.38369004577828
25271,505.42,81.3545417006299
25272,505.44,81.32530628478047
25273,505.46,81.30602000142639
25274,505.48,81.28855210647738
25275,505.5,81.25723131384319
25276,505.52,81.21947219171442
25277,505.54,81.19906022991721
25278,505.56,81.1559553820445
25279,505.58,81.12806688774084
25280,505.6,81.11750298999667
25281,505.62,81.09801621364552
25282,505.64,81.08586788072002
25283,505.66,81.05705082331293
25284,505.68,81.01969477056457
25285,505.7,80.98902462585649
25286,505.72,80.97540355435702
25287,505.74,80.95538500567605
25288,505.76,80.92407468602404
25289,505.78,80.91024026527418
25290,505.8,80.92764619388448
25291,505.82,80.91491610876027
25292,505.84,80.90195339265821
25293,505.86,80.87847186904317
25294,505.88,80.88275156879558
25295,505.9,80.85991029863933
25296,505.92,80.83677613347905
25297,505.94,80.7898254522061
25298,505.96,80.7075819657428
25299,505.98,80.67439398221059
25300,506.0,80.6236512485708
25301,506.02,80.5585705531749
25302,506.04,80.53424161303981
25303,506.06,80.54168885196228
25304,506.08,80.55613690550018
25305,506.1,80.59462816042621
25306,506.12,80.66321454166821
25307,506.14,80.76264846960713
25308,506.16,80.84514364008511
25309,506.18,80.96638629908237
25310,506.2,81.06574002170731
25311,506.22,81.18245588974925
25312,506.24,81.2684337639319
25313,506.26,81.33219537996489
25314,506.28,81.40298863655008
25315,506.3,81.47840278025315
25316,506.32,81.54005382272604
25317,506.34,81.60316352734526
25318,506.36,81.65792899639901
25319,506.38,81.75256478648284
25320,506.4,81.82094571977545
25321,506.42,81.87204553576721
25322,506.44,81.89539341446572
25323,506.46,81.9061111456835
25324,506.48,81.90645437786938
25325,506.5,81.89934914155208
25326,506.52,81.86334467497359
25327,506.54,81.83419784243833
25328,506.56,81.77239117435448
25329,506.58,81.70809149855006
25330,506.6,81.61816047265329
25331,506.62,81.53819500250644
25332,506.64,81.43769144698233
25333,506.66,81.36342750429665
25334,506.68,81.30500312397679
25335,506.7,81.20072038128711
25336,506.72,81.12646568578316
25337,506.74,81.05845580911426
25338,506.76,80.98208730849399
25339,506.78,80.88708388524412
25340,506.8,80.8089549800455
25341,506.82,80.74737710002015
25342,506.84,80.71495161154623
25343,506.86,80.64519350458647
25344,506.88,80.60630828465997
25345,506.9,80.59249012283429
25346,506.92,80.55904879454896
25347,506.94,80.54502533337705
25348,506.96,80.55217536041106
25349,506.98,80.56498709602403
25350,507.0,80.59189189283425
25351,507.02,80.63701241730499
25352,507.04,80.66943942531843
25353,507.06,80.72088129109947
25354,507.08,80.77393534329975
25355,507.1,80.81395333221037
25356,507.12,80.84690472610285
25357,507.14,80.8879278647299
25358,507.16,80.90819310524485
25359,507.18,80.92225547235294
25360,507.2,80.93995028804731
25361,507.22,80.95220230512224
25362,507.24,80.92848731743136
25363,507.26,80.90330659473048
25364,507.28,80.88870162307954
25365,507.3,80.87686576656105
25366,507.32,80.85651693572757
25367,507.34,80.80020003002561
25368,507.36,80.76611285826017
25369,507.38,80.7182890867675
25370,507.4,80.66233766862511
25371,507.42,80.6447918099492
25372,507.44,80.6251562817033
25373,507.46,80.584563576494
25374,507.48,80.54815986661966
25375,507.5,80.55314478096633
25376,507.52,80.55899938343035
25377,507.54,80.54698943947541
25378,507.56,80.52897838622599
25379,507.58,80.55180527980107
25380,507.6,80.54833030238429
25381,507.62,80.54387183526323
25382,507.64,80.55888250828474
25383,507.66,80.6037148916912
25384,507.68,80.60635235765996
25385,507.7,80.56761880811706
25386,507.72,80.52019898840864
25387,507.74,80.52565564073085
25388,507.76,80.52090179736805
25389,507.78,80.49889582403728
25390,507.8,80.48602083954593
25391,507.82,80.49848324323189
25392,507.84,80.53275143990453
