time,lat,lon,alt,VN,VE,VD,roll,pitch,heading
430.050033,55.05613967572378,38.18530778876261,733.917334616896,-12.3483459074596,64.9511806355629,0.617586843401341,-0.270678318569097,4.91247423055856,112.098901041838
430.069638,55.05613741178681,38.18532785006461,733.929700132843,-12.3626654466857,64.9329604990138,0.6182757973476782,-0.261722786334001,4.93132441968975,112.098738982849
430.090631,55.05613496741994,38.18534951129807,733.943097048792,-12.3661855881264,64.9257793528097,0.6698457974493977,-0.228436537485895,4.94616643798875,112.099592202771
430.110033,55.05613277852412,38.18536890798673,733.955073564326,-12.3834471745432,64.9148070812875,0.598825776700096,-0.231100472379544,4.91622924042499,112.097309153281
430.13004300000006,55.05613046061484,38.18538944588274,733.967673017455,-12.3993571214542,64.8959507109364,0.6299726564520824,-0.279623291427862,4.90308203299769,112.099703871882
430.150031,55.05612817724222,38.18540967746505,733.979949700869,-12.4045884023886,64.8715254519346,0.6138341707014661,-0.236130266987622,4.88529675570679,112.099376693993
430.17002800000006,55.05612587963088,38.18543003856766,733.992120788633,-12.4203848384791,64.8568456943406,0.6085543881965805,-0.261283862679935,4.9060304925591,112.097398881847
430.189995,55.0561235767329,38.18545045361402,734.004089385495,-12.4198329490503,64.8504637112719,0.5984298431030766,-0.170768185396172,4.92272097125713,112.098860073167
430.209995,55.05612127898628,38.1854708337978,734.015753853454,-12.4303118344324,64.8475589243705,0.5832233979504053,-0.170609728920052,4.89889631378404,112.094306100328
430.230041,55.05611896990408,38.18549132859376,734.027156455767,-12.4427987289761,64.8348021225588,0.5701301156477712,-0.219016640641773,4.88543656332492,112.093167981712
430.24999600000007,55.05611669279602,38.18551155045668,734.038130294813,-12.4456663247357,64.8217808967976,0.5486919522979861,-0.191227598291786,4.84448905803414,112.092508623809
430.2699960000001,55.05611439825236,38.18553193129655,734.049010479849,-12.4496140927355,64.8119379665421,0.5440092518028905,-0.186817836172834,4.842995212236,112.087346743466
430.289996,55.056112104557045,38.18555230190781,734.059803956679,-12.4398884456807,64.8198359198369,0.5396738415015534,-0.158371937813968,4.86066962200903,112.087835753816
430.309996,55.05610980428981,38.18557272129037,734.070641671026,-12.429063519471,64.8375850211151,0.5418857173481229,-0.111466386995656,4.86570326253232,112.079954445089
430.330002,55.05610748604401,38.1855932841893,734.081671866229,-12.4165862911853,64.8613416326834,0.5515097601517027,-0.159249709656327,4.86097214849472,112.075683344386
430.34964,55.05610525055905,38.18561309802045,734.092464672843,-12.4019707995833,64.8733117170464,0.5396403306974662,-0.146405010446651,4.82843569736933,112.073532341627
430.370762,55.056102803584125,38.18563477433451,734.104491633735,-12.3960996669545,64.8811941123516,0.6013480446029007,-0.12461799452535,4.80998258915578,112.064407241685
430.38999600000005,55.056100618751096,38.18565412209858,734.115450181291,-12.3918771439353,64.8754417632162,0.5479273777950766,-0.13945095194476,4.81012426676085,112.064823528939
430.409994,55.056098312599474,38.18567454201995,734.127275370065,-12.3903887047027,64.8726675945925,0.5912594387041281,-0.0726881471382564,4.81929041079102,112.055076349605
430.430009,55.0560960087104,38.18569494379513,734.139381756419,-12.4005998490946,64.8686522313796,0.6053193176967397,-0.121067789698487,4.82134560607319,112.046829697137
430.449996,55.0560937150964,38.185715257892,734.15169728334,-12.4043570861126,64.8607309602783,0.6157763460521437,-0.140486383658979,4.797105534066,112.045326031505
430.469996,55.05609141369299,38.1857356440421,734.164255976834,-12.4171262187905,64.8513562840768,0.6279346747021464,-0.106364426264938,4.77280301929491,112.034695385117
430.489997,55.05608911496053,38.18575600931304,734.176938422637,-12.4178109823362,64.8368047066366,0.6341222901482979,-0.0861024969159032,4.76809281834566,112.033499985588
430.50999600000006,55.05608681463731,38.18577639117724,734.189704926537,-12.415870430056,64.828130791376,0.6383251950012436,-0.0483973500240963,4.77201462211336,112.022649371133
430.530007,55.05608450994059,38.18579681394255,734.202508171525,-12.4308803159371,64.8160882975271,0.6401622493967807,-0.0871968284193295,4.77850346383756,112.01278710952
430.549996,55.05608221696567,38.18581713380807,734.215199704986,-12.4396901560462,64.8112302213314,0.6345766730532887,-0.119796007010713,4.76254736435039,112.010887076471
430.569996,55.05607991305729,38.18583754985946,734.227847928436,-12.4562983473036,64.7989748484869,0.6324111724950399,-0.0751348225016601,4.7475169350458,111.99838865454
430.589994,55.05607761797434,38.185857885322,734.240287540593,-12.4678941590905,64.7794537456738,0.6219806078547663,-0.0649860897560169,4.73235381230994,111.995443658542
430.610028,55.05607530813819,38.1858783474098,734.252588547095,-12.468632838376,64.756064078989,0.6150503250978545,-0.0437430440938218,4.7288894114848,111.98520428008
430.629706,55.056073026560206,38.18589855359608,734.264474618261,-12.4895892581377,64.7411902220701,0.5943035583015899,-0.0648125625827472,4.72746790896167,111.972982891357
430.650732,55.05607060885066,38.18591995917779,734.27681326886,-12.5023657315989,64.7314279822086,0.6169325299481443,-0.108649130478385,4.73114438911794,111.969226894141
430.669995,55.05606841842234,38.185939347616014,734.287834963764,-12.5258885363076,64.711539037532,0.5510847452001144,-0.0839446009805393,4.71231324131569,111.954533840415
430.689995,55.05606611509311,38.18595973107298,734.299337227624,-12.5381649336727,64.6942402649241,0.5751131930026077,-0.109274221610732,4.69851731497287,111.949637545216
430.709995,55.0560638133348,38.18598009689059,734.310815946334,-12.5373746226922,64.6681990509904,0.5739359354947737,-0.074281146945029,4.68004693697646,111.941499937594
430.73000700000006,55.05606150521953,38.18600051606264,734.322378477116,-12.5570610351348,64.6568633740147,0.5781265391021861,-0.0837858328895261,4.67899124467158,111.926467441118
430.74999800000006,55.05605920630882,38.1860208535775,734.333931334394,-12.5686913312327,64.6437067022058,0.5776428639023834,-0.13130030076407,4.68348721759516,111.921998178426
430.76999400000005,55.056056909451264,38.18604117645548,734.345443477841,-12.5935967478344,64.6319306778253,0.5756071723453715,-0.149646908196327,4.67480327203943,111.905859983583
430.789996,55.05605460899592,38.18606153847861,734.356875563709,-12.6012117946388,64.6114052420107,0.5716042934011512,-0.158108120792739,4.65954898040772,111.900701967589
430.809996,55.05605230953357,38.186081902817634,734.368136768242,-12.59978873253,64.5973159382929,0.5630602266535334,-0.138224781898528,4.64540511650156,111.892418478227
430.830011,55.05604999848057,38.18610238430258,734.379230828064,-12.6135551523786,64.5855357746506,0.5547029910985657,-0.114151909066495,4.65063395776564,111.876589316553
430.849994,55.05604771438158,38.18612263871644,734.390048690437,-12.620744699415,64.5800373109145,0.5408931186480004,-0.178210994122808,4.6583132294281,111.871643829642
